-3.1, -2.06, 21.33, -7.55, 1.05, -11.33, -22.67, 20.52;-1.5, -4.5, 20.99, 0.48, -6.25, -5.2, -8.33, 11.92;-1.15, -5.94, 17.46, 0.42, -3.34, -31.31, 0.26, 22.22;-2.4, -3.11, 16.66, 2.57, -8.03, -20.03, 12.03, 7.21;-1911382, 1658177, 6426571, -5342045, -581507, 5025216, 1423850, -3988470;BA;340.52,353.59,339.87,348.12,7946670
0.51, -0.44, 0.12, 0.0, 0.54, -1.2, -2.65, 1.72;0.39, -0.2, -0.01, 0.15, 0.2, -0.96, -1.2, 0.52;0.7, -0.46, 0.1, 0.1, -0.09, -2.19, -1.66, 2.21;-0.06, -0.36, 0.16, 0.51, -0.59, -2.22, 0.82, 0.11;-346693, 473689, -687714, -289827, 996501, 2558117, 433477, -2889918;BBT;53.44,54.35,53.3,53.82,4511483
0.97, -1.23, -0.84, -2.79, -0.01, -2.02, -3.96, 3.53;-0.01, -1.36, -1.08, -1.07, -1.38, -1.03, -1.25, 1.61;0.12, -1.31, -2.71, -0.39, -1.06, -3.03, -2.94, 4.82;-1.26, -0.3, -3.23, 0.04, -1.86, -3.22, 2.28, 0.96;-544073, 372368, 2304658, -2076746, 1850303, -944401, 576928, -1204656;BBY;70.11,72.31,69.87,71.26,3468231
2.0, -3.2, 0.67, -2.69, -0.52, -2.81, -20.75, 10.93;2.07, -3.71, 0.15, -1.32, -2.08, -3.67, -3.32, -6.51;3.98, -3.17, 0.53, -1.45, -3.51, -11.87, -9.82, 5.93;-1.35, -1.43, -0.56, -1.42, -4.41, -12.29, 2.7, -5.6;-314296, -43617, 281487, -406891, 228520, 494180, 1216756, -444957;BDX;227.93,227.93,220.93,221.92,2612475
0.36, -1.06, -1.72, -0.83, -0.51, -1.29, -2.61, 1.78;-0.03, -0.66, -2.29, -0.47, -0.48, -1.01, -1.13, 0.5;0.04, -2.61, -0.22, -0.82, -0.73, -1.73, -1.93, 2.43;-0.74, -2.4, -0.31, -0.34, -1.19, -1.93, 0.77, -0.28;-243499, 1834450, 1916461, 48390, -2963723, 1195120, 543751, -1881444;BEN;39.46,40.33,39.44,39.44,3689034
1.02, -0.85, -0.13, 0.47, -0.3, -1.71, -3.78, 1.43;0.3, -0.64, 0.37, -0.18, -0.72, -1.48, -2.03, 1.45;0.31, -0.12, 0.02, -0.06, -1.44, -2.43, -1.69, 1.83;-1.02, 0.09, 0.65, -0.52, -1.78, -2.36, 0.37, 0.07;110834, -66571, 1648294, -1578723, -881, 343988, 254502, -302273;BF.B;64.65,66.67,64.65,65.08,963560
0.51, 1.09, -1.99, -1.14, -0.09, -2.0, -2.97, -0.12;1.63, -0.71, -1.82, -0.6, -0.53, -1.21, -3.48, 1.06;0.7, -1.33, -0.62, -0.27, -1.14, -3.01, -2.55, 2.0;1.73, -2.4, -0.8, -0.17, -1.94, -3.02, -0.35, 0.22;497643, 241465, -183260, -168399, 99335, 472315, 97335, -422428;BHF;58.53,60.26,58.53,59.0,1123287
0.03, -1.42, 0.79, 0.63, -0.7, -1.02, -1.93, 0.58;-0.3, -0.81, 0.93, 0.25, -1.09, -0.74, -1.65, 0.24;-0.78, -0.6, 0.93, 0.4, -1.15, -1.69, -1.18, 0.61;-1.34, 0.46, 0.29, 0.3, -1.4, -1.67, -0.16, -0.41;947502, 1665073, 1048227, -1015395, -24103, -2052979, 3915264, -4712322;BHGE;29.43,29.83,28.64,28.81,3656339
8.98, -9.68, 1.87, -9.16, -4.2, 0.6, -22.06, 7.38;-2.67, -10.15, 1.86, -7.23, -3.69, -0.35, -15.39, 0.64;1.42, -6.35, -5.4, -1.14, -2.27, -14.0, -7.2, 5.14;-9.43, -5.89, -4.78, -1.81, -2.17, -15.52, 4.55, -5.97;-914735, -190211, 270255, -25080, -277972, 446300, 226983, -530992;BIIB;329.9,333.59,326.25,326.89,1237256
0.53, -0.23, -0.47, -0.01, 0.44, -1.36, -2.44, 1.9;0.16, -0.33, -0.45, 0.39, 0.23, -1.05, -1.07, 0.55;0.59, -0.56, -0.32, 0.0, -0.16, -1.95, -1.59, 2.53;-0.26, -0.82, 0.0, 0.8, -1.17, -1.95, 1.11, -0.15;-997424, 343686, -916496, -252480, 1127656, 2936172, 3275850, -4448236;BK;55.22,56.205,55.21,55.34,6123722
7.32, -15.48, -5.24, -3.4, 3.85, -25.27, -29.18, 24.37;-1.42, -14.0, -4.56, 1.51, -3.22, -12.23, -14.51, 3.14;-2.92, -12.02, -2.53, -0.9, -12.94, -27.31, -11.24, 24.74;-12.38, -12.13, -0.49, 3.39, -16.87, -23.35, 10.25, -2.96;94413, 240121, -185310, -6228, 148553, 321291, -52757, -404268;BLK;535.18,541.66,532.0,532.26,672416
-1.09, -0.64, 0.14, 0.45, -0.02, -0.78, -1.61, 4.38;-0.93, -0.48, 0.44, 0.39, -0.51, -0.53, -0.65, 3.49;-0.59, -0.11, 0.17, 0.4, -0.52, -0.94, -0.91, 3.71;-0.49, -0.06, 0.71, 0.07, -0.89, -0.95, 0.42, 2.4;1648977, -1317134, 1262071, -1919661, -1051030, 1457511, 2933420, 1309470;BLL;40.09,40.5,39.31,39.33,7549054
0.19, -0.19, 0.03, -1.78, 0.71, 2.54, -5.6, 0.81;0.23, -0.35, -0.58, -1.05, 1.31, 1.6, -4.69, 1.57;0.45, -0.77, -1.38, 0.01, 0.91, -1.92, -2.49, 1.86;0.18, -0.47, -1.36, 0.2, 0.68, -2.52, -0.06, 1.73;35944, -915286, 3038917, -1753909, 4586234, 11462649, -4895569, -6109697;BMY;60.64,62.77,60.3,62.63,12176593
1.63, -2.18, 0.02, -0.5, 1.67, -10.67, -12.34, 8.85;0.28, -1.0, -1.57, 2.45, -0.92, -9.48, -5.18, 2.56;0.04, -1.09, -0.73, 0.66, -6.16, -11.87, -5.82, 9.82;-1.73, -1.05, -0.03, 2.87, -8.13, -12.32, 4.44, -0.87;-619578, 2018866, -413823, -117402, 1571657, 4665921, -83491, -4904947;BRK.B;202.0,204.48,200.0,200.37,5758041
0.08, -0.29, 0.03, -0.71, 0.04, -0.08, -1.52, 0.65;0.04, -0.28, -0.13, -0.08, -0.37, 0.22, -1.18, -0.11;0.16, -0.23, -0.2, -0.57, 0.18, -1.11, -0.68, 0.71;-0.09, -0.3, -0.07, -0.33, -0.24, -0.99, 0.32, -0.4;-3528447, 2648539, 1439916, 3569099, -3942989, 3320999, 1012316, -5872809;BSX;26.52,26.71,26.31,26.32,8216683
0.28, -0.38, 0.51, -1.36, 0.18, -1.74, -2.85, 2.6;0.57, -0.54, 0.22, -0.79, -0.37, -1.48, -0.24, 1.25;0.38, -0.48, -0.29, -0.83, -0.83, -2.03, -1.6, 2.32;-0.34, -0.1, -0.46, 0.13, -1.92, -2.12, 1.81, 0.84;-95967, -105739, 164019, -89563, 220113, 961859, 509539, -288520;BWA;53.92,55.78,53.07,55.0,2417604
-0.84, -1.48, -0.92, 3.62, -5.5, 0.41, -5.55, 2.01;-0.99, -0.89, 3.63, -1.49, -4.29, 1.13, -5.06, 1.31;-0.64, -1.84, 0.61, -0.84, -1.78, -2.74, -2.73, 3.09;-1.63, -1.92, 4.29, -4.52, 0.15, -4.6, 0.58, 0.02;45021, 502548, 894307, -980589, -42563, 73958, 680072, -804009;BXP;114.96,116.965,114.96,115.34,927972
0.31, -0.24, -0.26, 0.04, -0.49, -0.74, -1.57, 0.62;0.57, -0.64, -0.2, -0.13, -0.59, -0.48, -1.09, 0.72;0.52, -0.35, -0.2, -0.14, -0.83, -1.04, -0.9, 0.9;-0.29, -0.35, 0.14, -0.39, -0.9, -1.06, 0.06, 0.18;208111, -706624, -777232, -665180, 777343, 744507, 1490157, -1787698;CAG;35.72,36.66,35.65,35.89,3871827
0.44, -2.78, 2.11, -3.44, -1.91, -1.7, -3.68, 1.82;0.73, -1.01, -0.65, -3.41, -1.66, -1.7, -1.32, 0.31;0.43, -2.84, -0.35, -3.44, -0.6, -2.96, -1.93, 2.12;0.26, -1.36, -2.08, -2.73, -1.6, -3.12, 1.1, -0.3;1054175, 992099, 759813, 460992, -1240400, 225762, 871495, -1136265;CAH;65.14,66.31,64.52,65.14,3391379
-3.23, -5.25, 4.37, -3.46, -0.47, -5.84, -6.86, 7.29;-3.12, -1.17, 1.08, -2.05, -2.94, -1.87, -2.37, 1.53;-5.13, 0.39, 2.08, -1.71, -3.65, -13.68, 3.96, 7.47;-4.48, 1.18, -0.98, -0.54, -4.75, -6.41, 5.33, -2.07;451562, -802045, -1680784, -2690389, 3279218, 3787728, 2518117, -6752177;CAT;155.36,158.09,154.28,154.34,7156489
0.48, -0.3, 0.26, -0.01, -1.21, 0.41, -1.86, 0.47;0.01, -0.01, 0.64, -0.67, -0.49, -0.35, -1.22, 0.57;0.42, -0.34, -0.04, 0.05, -0.7, -0.98, -0.91, 0.81;-0.26, -0.09, 0.3, -0.47, -0.41, -1.41, 0.14, 0.3;-163845, 1375837, 1046458, -1039341, -451166, 1535683, -455264, 18889;CA;33.55,34.4,33.45,34.0,4136564
0.2, -0.11, -0.31, -0.29, 0.0, -1.77, -2.85, 1.67;0.36, -0.16, -0.44, -0.18, -0.31, -1.4, -1.32, 0.7;0.13, -0.24, -0.28, -0.22, -1.16, -2.21, -2.09, 2.76;0.13, -0.68, 0.03, 0.12, -1.7, -2.33, 0.75, 0.01;311743, 615054, 462481, -269586, 511851, 744233, -277303, -272314;CBG;42.55,43.49,42.36,42.54,2945261
-0.3, -2.67, -0.96, 0.6, 2.02, -3.02, -7.6, -14.56;0.91, -3.64, 0.52, 1.38, 0.14, -0.37, -10.89, -9.59;-1.27, -2.35, 1.12, 0.06, 0.97, -4.47, -22.05, 3.01;-1.91, -1.82, 1.1, 2.17, -1.91, -4.12, -13.59, -2.38;29950, 450594, -561839, 20634, -31416, 857706, 5929080, -3457556;CBOE;111.01,116.09,111.01,114.565,4190808
-0.28, -0.77, -0.04, -0.84, 1.42, -3.83, -2.15, 0.81;-0.54, -0.24, -0.16, 0.47, -0.5, -2.91, -1.36, 0.08;-0.82, -0.23, -1.21, 0.51, -2.37, -1.3, -1.11, 0.42;-1.27, -0.33, -0.79, 1.32, -3.53, -1.32, -0.27, -0.37;1670371, -1836648, 1772077, -501843, 3692601, -2939285, -318120, -306294;CBS;53.91,54.9,53.3,53.44,4062203
0.54, -1.56, 0.41, 1.49, -0.79, -2.06, -7.99, 0.6;-0.1, -0.26, 1.95, -0.6, -0.46, -2.78, -6.57, 2.55;-0.32, -1.0, 0.91, 0.74, -1.48, -6.53, -5.12, 3.44;-1.68, -1.06, 3.09, -0.67, -2.23, -5.9, -1.47, 1.64;23253, 869030, 1160110, -1275758, -618956, 858528, 1021065, -246380;CB;145.6,149.64,144.8931,147.52,3102309
0.17, -1.5, 1.07, 2.82, -0.25, -1.11, -2.49, -0.76;0.28, -0.74, 2.98, 1.08, -1.28, -0.27, -2.63, -0.38;0.09, -0.18, 1.41, 2.26, -1.08, -1.36, -2.96, 0.89;-0.8, 0.2, 2.74, 0.3, -0.97, -1.59, -1.96, 0.2;-114332, -259903, -139791, 353852, -1358947, 1043491, 1700626, -1575076;CCI;108.3,109.91,107.82,108.75,2978747
0.43, 0.21, 0.16, 0.12, -0.93, -1.28, -2.29, 1.18;0.43, 0.6, -0.53, 0.12, -0.8, -1.02, -1.02, 0.5;0.51, 0.41, -0.19, -0.51, -1.18, -1.83, -1.15, 1.61;0.29, -0.15, -0.18, -0.5, -1.16, -1.91, 1.23, -0.15;698440, -14246, 138672, -976562, -80382, 940511, 957839, -1353462;CCL;68.61,69.954,68.38,69.12,3122572
0.39, -1.2, -0.3, 0.34, -2.36, -1.11, -2.2, -0.82;-0.07, -1.03, 0.32, 0.22, -3.1, -0.74, -1.75, 0.06;-0.2, -0.66, 0.1, -2.02, -0.82, -1.81, -1.49, -0.17;-1.24, -0.58, 0.88, -2.63, -1.13, -1.81, 0.29, -1.01;436202, 292505, 1322457, 3630809, -3408556, -503786, 982876, -1516523;CDNS;37.91,39.715,37.61,38.57,2765421
-0.18, -2.12, -0.58, -1.52, -0.79, -0.14, -6.58, 2.83;-0.84, -2.1, -1.19, -1.33, -0.49, -0.45, -3.72, 0.2;-1.79, -1.94, -0.44, -0.44, -1.14, -5.22, -0.78, 1.68;-1.91, -1.68, -0.42, -0.82, -0.54, -6.06, 2.51, -1.09;-851895, -397666, 321911, 233425, -1638493, 5701435, -1289913, -2706928;CELG;95.86,96.75,94.53,95.16,7363913
0.07, 0.54, 0.48, -0.61, -1.06, -1.43, -3.7, -0.21;0.24, 0.85, -0.12, -0.72, -1.06, -1.3, -2.44, 0.31;-0.04, 0.05, 0.7, -0.88, -1.57, -2.98, -2.17, 0.3;0.13, 0.63, -0.23, -0.84, -1.9, -2.98, 0.58, -0.51;106823, 974592, -1136555, -975309, 916448, 1669640, 1331582, 1066206;CERN;62.49,64.57,61.53,63.48,6285388
0.03, -0.42, -0.36, -0.14, 0.74, -1.57, -2.58, 1.83;0.16, -0.22, -0.26, 0.16, 0.21, -0.82, -1.16, 0.31;0.25, -0.5, -0.38, -0.02, 0.01, -2.2, -2.09, 2.22;-0.2, -0.58, -0.27, 0.91, -0.79, -2.34, 0.92, 0.24;287465, -539376, 422983, 2592378, -676223, -220545, 2453715, -1753835;CFG;44.33,45.39,43.7,44.84,6545971
1.3, -0.09, 0.27, 0.1, -0.87, -1.75, -2.39, 1.54;0.29, -0.17, 0.33, 0.29, -1.66, -0.82, -1.16, 1.04;1.19, 0.03, -0.03, 0.05, -1.93, -1.48, -1.26, 1.82;-0.03, -0.1, 0.44, -0.87, -1.66, -1.71, 0.84, 0.44;-550214, 37780, 484554, -768654, -50597, 1754647, 86752, -488174;CF;38.71,40.37,38.66,39.48,3264357
-0.04, -0.15, 0.15, -0.12, -0.77, -1.52, 0.29, 1.47;0.25, 0.07, -0.06, -0.36, -0.89, 0.65, 0.18, -0.12;0.24, -0.24, -0.05, -0.2, -2.3, 0.49, 0.12, 0.61;-0.18, 0.17, -0.25, -0.36, -2.16, 1.09, 0.45, -0.5;-485224, 48882, 989096, -398330, 3118849, -645661, 301060, -785047;CHD;48.38,48.84,47.35,47.37,4354860
-0.05, -0.1, -0.17, -0.19, -0.06, -0.13, -0.29, 0.11;-0.02, -0.14, -0.16, -0.19, -0.06, -0.07, -0.18, -0.03;-0.08, -0.24, -0.12, -0.2, 0.0, -0.3, -0.02, -0.18;-0.12, -0.25, -0.13, -0.04, -0.13, -0.24, 0.04, -0.24;5851754, 31835203, -15657329, 7758815, -7720283, 8918422, -4928405, 24208917;CHK;3.12,3.16,2.8,2.89,71174880
-1.05, -0.54, -3.81, -0.69, -0.08, 0.07, -2.26, 1.49;-2.55, -0.8, -0.94, -3.21, -0.42, -0.14, -0.74, 2.27;-0.51, -1.25, -4.51, -0.13, 0.38, -0.27, -2.25, 2.43;-0.42, -1.38, -3.47, 0.52, -0.19, -1.46, 0.44, 1.8;-712588, 1001498, 4434078, -5451379, -61276, 943072, -522121, -397687;CHRW;90.47,93.645,90.47,92.57,2069344
-0.59, 1.13, -1.56, 1.3, 3.89, 11.6, -25.52, 1.03;-1.52, 1.37, 1.34, 0.93, 16.38, -1.64, -24.04, -0.44;-3.6, 1.13, 1.37, -2.07, 4.36, -4.02, -11.35, -0.06;-2.5, 2.07, 0.68, -6.07, 16.32, -14.93, -2.82, -6.2;-302915, 316003, 911135, -224597, 2446705, -1502250, 1619497, -2937140;CHTR;367.11,370.52,360.061,363.55,1554983
0.01, -1.02, 0.05, 0.11, 0.32, -1.02, -3.58, -0.08;-0.17, -0.13, 0.03, -0.25, 0.4, -1.28, -3.27, 0.71;-0.62, -0.22, -0.14, 0.16, 0.0, -3.23, -3.1, 2.29;-0.92, -0.2, 0.51, 0.27, -0.79, -2.99, -0.79, 0.03;-15027, 17666, 613679, -282868, -350056, 506019, 187127, -115470;CINF;72.27,73.84,72.27,72.63,1037517
3.77, -14.17, 2.77, -7.04, -3.19, -0.73, -10.38, 3.32;0.86, -11.57, 4.31, -10.23, -0.04, -5.14, -4.46, -1.67;2.33, -16.66, 1.22, -9.5, 4.37, -10.02, -1.6, 2.79;-2.32, -16.01, 0.46, -3.34, -0.55, -8.05, 1.18, -2.15;-40920, 3781273, -1997443, 35367, -597005, 101783, 799134, -1330009;CI;196.34,198.33,194.38,195.44,1729211
-2.6, -1.4, 0.93, -0.35, -6.66, -4.72, -4.58, 5.19;-2.35, -0.37, 0.82, -0.7, -7.43, -3.58, -0.54, -0.23;-2.64, 0.78, 0.43, -0.61, -9.56, -3.91, -1.86, 2.67;-1.68, 0.8, -0.07, -1.36, -9.42, -3.91, 3.63, -2.81;-17471, -177643, 787966, -159871, 1852376, -1079585, 300528, -874933;CLX;130.81,130.9,127.67,127.82,1857151
-0.43, 0.37, 0.99, -0.44, -1.34, -0.65, -3.24, 1.3;0.11, 0.35, 0.02, -0.14, -1.48, -0.16, -1.94, 0.0;0.38, 0.29, 0.02, 0.04, -0.89, -2.51, -1.59, 1.83;0.23, 0.88, -0.43, -0.91, -0.9, -2.62, 0.6, -0.24;-4525626, -2609079, -568872, -1558587, 1230211, 1147490, 625870, -2490689;CL;70.4,71.04,70.02,70.17,4413154
0.4, -1.07, 0.57, 0.21, 1.84, -3.52, -4.79, 3.43;0.65, -0.83, -0.02, 1.35, 1.15, -3.12, -1.9, 1.97;0.53, -1.05, 0.74, 0.17, -0.21, -4.42, -2.17, 3.94;-0.66, -0.39, 0.46, 1.81, -2.07, -4.24, 2.05, 0.81;-169835, 106099, 78847, 155333, 692867, 157656, 25659, -204207;CMA;92.12,95.13,92.09,93.58,1911790
0.2, -0.27, 0.26, -0.12, -0.66, -0.14, -2.44, 0.58;-0.46, 0.12, 0.27, -0.14, -0.43, -0.52, -1.84, 0.62;-0.6, 0.34, 0.39, -0.2, -1.05, -1.73, -0.6, 0.87;-0.82, 0.36, 0.19, -0.64, -0.78, -1.91, 0.47, 0.48;-6440594, -160693, 5527636, -440332, 5544637, 10336754, 6329015, -15630697;CMCSA;39.5,40.4153,39.37,40.15,33065633
0.72, -2.28, -0.09, 2.49, 4.72, -1.13, -5.79, 5.47;0.95, -1.97, 0.8, 3.77, 3.91, -2.21, -3.03, 4.24;-0.33, -1.15, 0.68, 0.95, 5.09, -5.07, -4.5, 7.47;-1.71, -0.12, 0.15, 5.43, 0.2, -5.15, 3.69, 2.28;92082, 282684, 1441680, -590480, 655672, 674733, 660718, -1622815;CME;158.67,162.0,156.85,159.93,2725560
-5.56, 2.69, -6.82, -8.81, -0.25, -2.93, -14.08, -23.16;3.68, -5.05, -1.19, -14.8, 2.3, -3.14, -8.9, -25.76;-1.77, -11.99, 8.67, -15.48, 4.65, -11.68, -5.62, -25.51;2.1, -10.25, 2.68, -10.04, -3.08, -11.34, 4.03, -32.12;99190, 1164464, -1192098, 909152, -694333, 397326, 742865, 2688446;CMG;273.64,279.7,268.04,272.21,4780612
1.77, -2.83, -0.32, -1.23, 0.62, -5.05, -9.64, 2.3;1.65, -4.94, 1.97, -0.96, -1.25, -1.64, -6.49, -1.2;0.96, -4.61, 1.86, -1.38, -1.92, -5.01, -9.77, 3.32;-1.69, -3.56, 0.75, 1.17, -4.86, -5.3, -4.18, -2.09;169303, 138014, 39320, -539219, 646935, 614006, 1312254, -958578;CMI;175.9,179.67,172.565,172.74,2542207
-0.38, -0.45, 0.15, 0.34, -0.78, -0.65, -0.97, -0.13;-0.39, -0.25, 0.38, 0.15, -0.68, -0.5, -1.32, 0.27;-0.25, -0.07, 0.16, -0.06, -0.6, -0.79, -1.61, 1.0;-0.69, 0.22, 0.43, -0.59, -0.68, -0.75, -0.57, 0.0;-1886784, -561916, 1638767, 90330, 637106, 188339, 695442, -1869288;CMS;42.18,42.75,42.07,42.16,3442954
0.27, -2.15, 1.89, -3.93, -0.99, -2.71, -3.5, 3.22;1.36, -2.6, 2.31, -4.82, -0.59, -2.7, 2.59, 0.48;0.61, -3.16, -1.1, -2.06, -1.04, -4.32, 0.6, 3.22;0.47, -2.58, -1.45, -0.51, -2.98, -4.37, 4.29, 0.71;-289398, 1132402, -325511, 312853, -739581, 730638, 879614, 292726;CNC;103.01,107.09,103.01,104.38,3105225
-0.1, -0.55, 0.1, 0.28, -0.57, -0.13, -0.83, -0.33;-0.07, -0.43, 0.2, 0.13, -0.46, -0.08, -1.14, 0.2;-0.45, -0.05, 0.09, -0.09, -0.14, -0.61, -1.06, 0.4;-0.73, 0.09, 0.36, -0.46, -0.17, -0.64, -0.59, 0.04;1585982, -159119, 61527, 669863, -836530, 419868, 1880897, -1577420;CNP;26.31,26.84,26.25,26.36,5097663
-0.14, -0.44, -0.57, 0.24, 0.55, -3.78, -5.71, 3.08;0.79, -0.86, -0.45, 0.29, 0.13, -2.81, -3.27, 0.83;0.69, -0.88, -0.08, -0.36, -1.51, -5.93, -2.44, 4.75;-0.3, -1.13, 0.49, 0.76, -3.15, -4.57, 1.44, -0.32;-778455, -436197, 409279, -476494, 72015, 1229780, 900517, -1475646;COF;97.91,99.63,97.89,98.12,2481284
-0.3, -0.69, -0.12, -0.46, -0.47, -1.06, -1.11, 0.89;-0.43, -0.56, -0.14, -0.44, -0.61, -0.71, -0.4, -0.08;-0.68, -0.46, -0.26, -0.39, -0.84, -1.12, -0.43, -0.13;-0.77, -0.37, -0.34, -0.15, -1.01, -1.11, 0.52, -1.23;576253, 192847, 2259568, -423453, 924339, 2651309, 276874, -1507392;COG;24.54,24.66,23.35,23.37,8007593
-0.57, -0.68, -0.18, 0.51, 0.69, -1.95, -4.05, 1.76;-0.37, -0.88, 0.63, 0.88, -0.4, -1.86, -1.59, 1.06;-0.19, -0.85, 0.15, 0.55, -0.38, -3.91, -0.97, 1.85;-1.11, -0.47, 0.7, 0.92, -1.73, -3.43, 0.77, 0.38;-971884, 430962, 29094, 36351, -439558, 1893860, -8170, -1068185;COL;134.76,136.84,134.65,135.4,1662641
1.87, -5.27, 1.93, 0.63, -2.17, -0.02, -13.68, 0.87;1.99, -2.71, 0.09, 0.27, -1.44, -1.43, -11.1, 1.86;1.06, -3.06, 1.05, -0.24, -0.91, -9.07, -7.17, 3.23;-1.98, -0.74, 1.81, -1.06, -2.29, -10.33, -1.71, 1.19;91981, 67240, 143611, -80548, 636051, -486166, -130844, -69645;COO;228.35,233.26,227.05,230.47,393066
0.22, -0.98, -0.41, 0.47, 0.17, -2.03, -2.39, 1.31;0.01, -1.21, -0.08, 0.73, -0.53, -0.97, -1.93, 0.43;-0.05, -1.48, 0.2, -0.13, -0.54, -2.2, -0.99, 1.21;-0.73, -1.2, 0.35, 0.54, -1.63, -1.78, 0.0, -0.31;-1110076, 2213334, 692748, -62659, 1422293, 2626923, -46751, -3291864;COP;56.06,56.9701,55.63,55.63,7721650
0.62, -0.78, -0.15, -4.03, -2.16, -0.59, -11.75, 5.69;0.65, -1.09, -0.32, -3.07, -1.8, -1.5, -6.86, 0.95;1.87, -1.48, -1.98, -1.66, -1.64, -8.28, -6.33, 6.87;-0.59, -0.41, -3.04, -1.4, -2.48, -8.22, 2.24, -1.82;-725158, 253958, 397259, -585736, 290010, 1020648, 660689, -1473088;COST;184.6,186.19,183.07,183.19,2594822
-0.07, -0.48, 0.03, -0.15, -0.75, -0.9, -1.0, 0.5;-0.15, -0.29, -0.09, -0.28, -0.71, -0.73, -0.64, 0.18;-0.28, -0.28, 0.07, -0.84, -0.61, -0.77, -0.76, 0.65;-0.52, -0.01, -0.08, -0.75, -0.81, -0.77, 0.15, 0.05;261809, -606907, 570981, 2760231, -728242, -773556, 386501, 7084554;COTY;17.4,17.66,17.15,17.48,13399513
-0.46, -0.36, -0.37, -0.01, 0.01, -2.11, -0.76, 1.4;-0.39, -0.23, -0.29, 0.22, -0.66, -1.21, 0.09, 0.45;-0.1, -0.67, -0.12, -0.01, -1.67, -0.25, -0.7, 1.28;-0.39, -0.55, 0.15, 0.23, -2.18, -0.38, 0.92, -0.34;-4660, 1000952, -632919, 69870, 1550994, 39172, 452461, -2305821;CPB;45.0,45.8,44.78,44.8,1605078
0.98, -1.28, 0.64, 0.24, -1.27, -2.88, -4.14, 4.06;0.49, -0.96, 1.07, -0.25, -1.92, -0.74, -1.99, 2.67;0.82, -1.01, 0.8, -0.11, -1.82, -3.21, -3.81, 5.12;-0.4, -1.07, 1.68, -1.17, -1.96, -3.13, 1.92, 0.48;-745964, 556245, 444023, 121017, 101068, 1720131, 733973, -2342571;CRM;109.07,112.29,108.81,110.05,4515370
0.15, 0.39, -0.71, -0.89, 0.41, -0.63, -2.54, 1.98;0.42, -0.12, -0.85, 0.1, -0.16, -0.55, -1.1, 0.9;0.35, -0.33, -0.62, -0.68, 0.2, -2.15, -1.37, 2.68;0.29, -0.6, -0.71, 0.16, -0.77, -2.15, 1.39, 0.17;245466, 5368065, 7518159, -10363590, 1075699, 25175366, 2771987, -22480722;CSCO;40.31,41.206,40.03,40.34,32690837
0.11, 0.15, -0.14, 0.19, 0.27, -1.45, -1.69, 0.07;0.34, -0.18, 0.16, 0.4, -0.35, -1.2, -1.45, 0.77;0.37, -0.26, 0.23, 0.1, -0.7, -1.45, -1.02, 0.47;0.19, -0.4, 0.42, 0.41, -1.34, -1.39, -0.41, 0.8;-256444, -224537, 555001, -8740, -249629, 301906, 398552, 126102;CSRA;30.37,31.56,30.35,31.35,1626253
1.19, -0.35, -0.03, -1.08, 0.09, -1.3, -3.62, 2.11;0.0, -0.25, -0.04, -0.62, -0.75, -1.31, -1.04, 0.36;0.88, -0.56, -0.08, -0.36, -0.84, -3.24, -1.84, 2.82;-0.68, -0.37, -0.09, -0.19, -1.33, -3.26, 1.83, -0.85;-1915359, 2235527, -202405, -2120552, 5196771, -205586, 1493449, -4067476;CSX;53.38,54.36,52.94,52.97,6496219
0.53, -1.23, 0.17, 1.57, -3.49, -2.07, -7.89, 1.3;-0.23, -0.59, 2.98, -1.63, -3.36, -1.59, -6.07, 2.16;-0.45, -0.46, 1.15, -2.26, -2.33, -5.24, -4.51, 3.57;-1.77, -0.18, 2.63, -3.27, -3.36, -5.36, -0.11, 0.25;111326, -46774, 595567, -425506, -160358, 317995, 292476, -393046;CTAS;155.72,159.46,155.49,156.6,664085
0.22, -0.12, -0.08, -0.1, 0.01, -0.17, -0.98, 0.35;0.04, -0.2, -0.09, 0.04, 0.24, -0.48, -0.63, 0.22;0.01, -0.13, -0.09, 0.19, -0.06, -0.91, -0.48, 0.66;-0.19, -0.22, 0.0, 0.14, -0.22, -0.93, 0.27, -0.01;-4499707, -3262463, 643943, -1055352, 6068576, 1006554, -1452104, -4822009;CTL;17.01,17.39,16.97,17.06,8378711
-0.17, 0.12, -0.59, 0.33, -2.1, -0.16, -3.41, 4.39;-0.11, 0.32, -0.51, 0.21, -1.36, -0.49, -2.32, 5.01;0.1, -0.27, -0.2, -0.23, -1.39, -2.45, -1.3, 4.55;-0.28, -0.39, 0.22, -0.48, -1.78, -2.43, 0.61, 2.62;309580, 69036, 418956, -92014, 2125579, -938169, 2200823, 593579;CTSH;76.63,79.28,76.5,76.52,7112616
-0.18, -1.13, -0.53, -0.79, 0.54, -0.65, -3.9, 0.54;0.06, -0.95, -0.55, 1.0, -0.52, -0.97, -3.33, -0.35;-0.23, -0.92, -0.01, -1.31, -0.39, -1.84, -2.0, 0.37;-1.02, -0.99, 0.07, 0.67, -1.24, -3.12, 0.05, -1.52;-432415, -100047, 1092750, 146853, -419339, 1004447, -597232, -102979;CTXS;88.55,89.33,87.42,87.6,2263967
